id,name,address,district,lng,lat,type,keyword
BX09907402,崇文门地铁站出入口,5号线,东城区,116.419474,39.899078,交通设施服务;地铁站;出入口,地铁口
BX09906961,北京站地铁站A西北口,2号线,东城区,116.426612,39.905184,交通设施服务;地铁站;出入口,地铁口
BX10014895,东单地铁站C东南口,1号线/八通线,东城区,116.420403,39.908063,交通设施服务;地铁站;出入口,地铁口
BX10035529,珠市口地铁站F东南口,8号线,东城区,116.398675,39.889025,交通设施服务;地铁站;出入口,地铁口
BX09907407,天安门西地铁站A西北入口,1号线/八通线,西城区,116.390645,39.907832,交通设施服务;地铁站;出入口,地铁口
BX09906960,北京站地铁站D西南入口,2号线,东城区,116.426040,39.904712,交通设施服务;地铁站;出入口,地铁口
BX10025910,中国美术馆地铁站A西北口,8号线,东城区,116.409638,39.924542,交通设施服务;地铁站;出入口,地铁口
BX10015584,东四地铁站C东南口,5号线,东城区,116.418156,39.924058,交通设施服务;地铁站;出入口,地铁口
BX09907397,崇文门地铁站B2东北口,2号线,东城区,116.417914,39.901274,交通设施服务;地铁站;出入口,地铁口
BX09907406,天安门西地铁站出入口,1号线/八通线,西城区,116.389669,39.906431,交通设施服务;地铁站;出入口,地铁口
BX09914145,金鱼胡同地铁站出入口,8号线,东城区,116.410586,39.915703,交通设施服务;地铁站;出入口,地铁口
BX09907398,崇文门地铁站B1东北口,2号线,东城区,116.417464,39.901267,交通设施服务;地铁站;出入口,地铁口
BX10014894,东单地铁站H西南口,5号线,东城区,116.417309,39.907973,交通设施服务;地铁站;出入口,地铁口
BX10036992,金鱼胡同地铁站出入口,8号线,东城区,116.410601,39.917040,交通设施服务;地铁站;出入口,地铁口
BX10015224,和平门地铁站C1东南口,2号线,西城区,116.384745,39.899926,交通设施服务;地铁站;出入口,地铁口
BX10015587,东四地铁站E西北口,6号线,东城区,116.415382,39.924835,交通设施服务;地铁站;出入口,地铁口
BX09915499,金鱼胡同地铁站出入口,8号线,东城区,116.411697,39.916325,交通设施服务;地铁站;出入口,地铁口
BX10019394,虎坊桥地铁站C东南口,7号线,西城区,116.385749,39.889225,交通设施服务;地铁站;出入口,地铁口
BX10015586,东四地铁站G西南口,6号线,东城区,116.416611,39.924034,交通设施服务;地铁站;出入口,地铁口
BX10015588,东四地铁站B东北口,5号线,东城区,116.418071,39.925092,交通设施服务;地铁站;出入口,地铁口
BX10015501,天坛东门地铁站A2西北口,5号线,东城区,116.420393,39.884389,交通设施服务;地铁站;出入口,地铁口
BX10025911,中国美术馆地铁站B东北口,8号线,东城区,116.411047,39.924629,交通设施服务;地铁站;出入口,地铁口
BX10015539,磁器口地铁站H西南口,7号线,东城区,116.419473,39.892684,交通设施服务;地铁站;出入口,地铁口
BX10015217,和平门地铁站A1西北口,2号线,西城区,116.383225,39.900217,交通设施服务;地铁站;出入口,地铁口
BX10035527,珠市口地铁站E西北口,8号线,西城区,116.398073,39.889905,交通设施服务;地铁站;出入口,地铁口
BX10014872,建国门地铁站B东北口,1号线/八通线;2号线,朝阳区,116.436877,39.909005,交通设施服务;地铁站;出入口,地铁口
BX10015583,东四地铁站D西南口,5号线,东城区,116.416948,39.924032,交通设施服务;地铁站;出入口,地铁口
BX10014871,建国门地铁站A西北口,1号线/八通线;2号线,东城区,116.434329,39.909042,交通设施服务;地铁站;出入口,地铁口
BX10019396,虎坊桥地铁站B东北口,7号线,西城区,116.385325,39.889878,交通设施服务;地铁站;出入口,地铁口
BX10015221,和平门地铁站C2东南口,2号线,西城区,116.385187,39.899932,交通设施服务;地铁站;出入口,地铁口
BX09906978,天桥地铁站C东南口,8号线,东城区,116.399714,39.881218,交通设施服务;地铁站;出入口,地铁口
BX10015503,天坛东门地铁站B东北口,5号线,东城区,116.421580,39.883693,交通设施服务;地铁站;出入口,地铁口
BX09907306,广渠门内地铁站D西南口,7号线,东城区,116.433631,39.893414,交通设施服务;地铁站;出入口,地铁口
BX10015220,和平门地铁站B2东北口,2号线,西城区,116.385226,39.900244,交通设施服务;地铁站;出入口,地铁口
BX10015222,和平门地铁站A2西北口,2号线,西城区,116.383734,39.900222,交通设施服务;地铁站;出入口,地铁口
BX10014873,建国门地铁站C西南口,1号线/八通线;2号线,东城区,116.434356,39.908075,交通设施服务;地铁站;出入口,地铁口
BX09907308,广渠门内地铁站B东北口,7号线,东城区,116.435220,39.893915,交通设施服务;地铁站;出入口,地铁口
BX09906977,天桥地铁站A西北口,8号线,西城区,116.398315,39.883217,交通设施服务;地铁站;出入口,地铁口
BX09907307,广渠门内地铁站A西北口,7号线,东城区,116.432346,39.893890,交通设施服务;地铁站;出入口,地铁口
BX10015218,和平门地铁站D1西南口,2号线,西城区,116.383251,39.899916,交通设施服务;地铁站;出入口,地铁口
BX10014809,西单地铁站C东北口,1号线/八通线,西城区,116.377520,39.907778,交通设施服务;地铁站;出入口,地铁口
BX10015504,天坛东门地铁站C东南口,5号线,东城区,116.421360,39.881480,交通设施服务;地铁站;出入口,地铁口
BX10014804,西单地铁站B北口,1号线/八通线,西城区,116.376439,39.908005,交通设施服务;地铁站;出入口,地铁口
BX10014813,西单地铁站A西北口,1号线/八通线,西城区,116.374779,39.907545,交通设施服务;地铁站;出入口,地铁口
BX10026259,中国美术馆地铁站D1西南口,8号线,东城区,116.409874,39.924185,交通设施服务;地铁站;出入口,地铁口
BX09906979,天桥地铁站D西南口,8号线,西城区,116.398310,39.881197,交通设施服务;地铁站;出入口,地铁口
BX10026260,中国美术馆地铁站D2西南口,8号线,东城区,116.410311,39.924187,交通设施服务;地铁站;出入口,地铁口
BX10020623,东四地铁站F东北口,6号线,东城区,116.417178,39.924627,交通设施服务;地铁站;出入口,地铁口
BX10014811,西单地铁站D东南口,1号线/八通线,西城区,116.377465,39.906816,交通设施服务;地铁站;出入口,地铁口
BX10020686,西单地铁站F1西北口,4号线/大兴线,西城区,116.373656,39.908047,交通设施服务;地铁站;出入口,地铁口
BX10015223,和平门地铁站B1东北口,2号线,西城区,116.384697,39.900239,交通设施服务;地铁站;出入口,地铁口
BX10015229,朝阳门地铁站A东北口,2号线,朝阳区,116.435778,39.924878,交通设施服务;地铁站;出入口,地铁口
BX10020563,天坛东门地铁站A1西北口,5号线,东城区,116.420077,39.883625,交通设施服务;地铁站;出入口,地铁口
BX09907247,宣武门地铁站G东南口,4号线/大兴线,西城区,116.374897,39.898318,交通设施服务;地铁站;出入口,地铁口
BX09907126,南锣鼓巷地铁站E西北口,8号线,东城区,116.403075,39.933658,交通设施服务;地铁站;出入口,地铁口
BX10015225,朝阳门地铁站G东南口,6号线,东城区,116.432786,39.923997,交通设施服务;地铁站;出入口,地铁口
BX10015226,朝阳门地铁站H西南口,6号线,东城区,116.431374,39.924105,交通设施服务;地铁站;出入口,地铁口
BX10019393,虎坊桥地铁站A西北口,7号线,西城区,116.383314,39.889830,交通设施服务;地铁站;出入口,地铁口
BX09907248,宣武门地铁站B东北口,4号线/大兴线,西城区,116.376154,39.900146,交通设施服务;地铁站;出入口,地铁口
BX09907250,宣武门地铁站H西南口,4号线/大兴线,西城区,116.373994,39.899083,交通设施服务;地铁站;出入口,地铁口
BX10019395,虎坊桥地铁站D西南口,7号线,西城区,116.383410,39.889002,交通设施服务;地铁站;出入口,地铁口
BX09914594,东四地铁站A西北口,5号线,东城区,116.417198,39.925428,交通设施服务;地铁站;出入口,地铁口
BX09907284,张自忠路地铁站B东北口,5号线,东城区,116.417762,39.934062,交通设施服务;地铁站;出入口,地铁口
BX10015691,北海北地铁站B东北口,6号线,西城区,116.388184,39.933673,交通设施服务;地铁站;出入口,地铁口
BX09906980,天桥地铁站B东北口,8号线,东城区,116.399352,39.882376,交通设施服务;地铁站;出入口,地铁口
BX10019279,菜市口地铁站D西南口,4号线/大兴线,西城区,116.373598,39.888898,交通设施服务;地铁站;出入口,地铁口
BX10015219,和平门地铁站D2西南口,2号线,西城区,116.383685,39.899918,交通设施服务;地铁站;出入口,地铁口
BX10015622,什刹海地铁站A2西北口,8号线,西城区,116.395822,39.938272,交通设施服务;地铁站;出入口,地铁口
BX10019281,菜市口地铁站C东南口,4号线/大兴线,西城区,116.375030,39.888523,交通设施服务;地铁站;出入口,地铁口
BX10015227,朝阳门地铁站E西北口,6号线,东城区,116.432360,39.924706,交通设施服务;地铁站;出入口,地铁口
BX09907125,南锣鼓巷地铁站A西北口,6号线,东城区,116.402183,39.933217,交通设施服务;地铁站;出入口,地铁口
BX10014812,西单地铁站H东南口,4号线/大兴线,西城区,116.375139,39.906794,交通设施服务;地铁站;出入口,地铁口
BX09907251,宣武门地铁站E西北口,4号线/大兴线,西城区,116.373697,39.900543,交通设施服务;地铁站;出入口,地铁口
BX10015430,西四地铁站D西南口,4号线/大兴线,西城区,116.372750,39.923046,交通设施服务;地铁站;出入口,地铁口
BX09907249,宣武门地铁站F东北口,4号线/大兴线,西城区,116.374710,39.901488,交通设施服务;地铁站;出入口,地铁口
BX09907252,宣武门地铁站C东南口,2号线,西城区,116.374850,39.899617,交通设施服务;地铁站;出入口,地铁口
BX10019278,菜市口地铁站F东北口,7号线,西城区,116.375450,39.889741,交通设施服务;地铁站;出入口,地铁口
BX09916182,西单地铁站出入口,1号线/八通线,西城区,116.375062,39.908214,交通设施服务;地铁站;出入口,地铁口
BX10015459,灵境胡同地铁站B东北口,4号线/大兴线,西城区,116.373943,39.916226,交通设施服务;地铁站;出入口,地铁口
BX10015690,北海北地铁站D西南口,6号线,西城区,116.385448,39.933015,交通设施服务;地铁站;出入口,地铁口
BX10015623,什刹海地铁站A1西北口,8号线,西城区,116.395829,39.937830,交通设施服务;地铁站;出入口,地铁口
BX09907128,南锣鼓巷地铁站F东北口,8号线,东城区,116.405292,39.933632,交通设施服务;地铁站;出入口,地铁口
BX10015624,什刹海地铁站C东南口,8号线,东城区,116.396460,39.937310,交通设施服务;地铁站;出入口,地铁口
BX10015458,灵境胡同地铁站C东南口,4号线/大兴线,西城区,116.373967,39.915613,交通设施服务;地铁站;出入口,地铁口
BX10020573,灵境胡同地铁站D西南口,4号线/大兴线,西城区,116.373310,39.915603,交通设施服务;地铁站;出入口,地铁口
BX09907265,牛街地铁站C口,19号线,西城区,116.363885,39.889996,交通设施服务;地铁站;出入口,地铁口
BX10024908,天坛东门地铁站D西南口,5号线,东城区,116.420610,39.882330,交通设施服务;地铁站;出入口,地铁口
BX09907266,牛街地铁站D2口,19号线,西城区,116.362657,39.889670,交通设施服务;地铁站;出入口,地铁口
BX09907035,长椿街地铁站C1东南口,2号线,西城区,116.363875,39.899263,交通设施服务;地铁站;出入口,地铁口
BX09907352,太平桥地铁站A口,19号线,西城区,116.363018,39.909855,交通设施服务;地铁站;出入口,地铁口
BX10015429,西四地铁站B东北口,4号线/大兴线,西城区,116.373713,39.924753,交通设施服务;地铁站;出入口,地铁口
BX10025566,菜市口地铁站G西南口,7号线,西城区,116.373801,39.888865,交通设施服务;地铁站;出入口,地铁口
BX10015554,陶然亭地铁站C东南口,4号线/大兴线,西城区,116.374814,39.877870,交通设施服务;地铁站;出入口,地铁口
BX10019357,永安里地铁站C南口,1号线/八通线,朝阳区,116.451216,39.908171,交通设施服务;地铁站;出入口,地铁口
BX10019390,广渠门外地铁站D西南口,7号线,东城区,116.448257,39.893231,交通设施服务;地铁站;出入口,地铁口
BX09906877,东大桥地铁站A西北口,6号线,朝阳区,116.450703,39.923625,交通设施服务;地铁站;出入口,地铁口
BX09905139,西单地铁站G东北口,4号线/大兴线,西城区,116.374940,39.908097,交通设施服务;地铁站;出入口,地铁口
BX10015228,朝阳门地铁站F东北口,6号线,东城区,116.433465,39.925588,交通设施服务;地铁站;出入口,地铁口
BX09907006,东四十条地铁站A西北口,2号线;3号线,东城区,116.433241,39.934075,交通设施服务;地铁站;出入口,地铁口
BX09907327,复兴门地铁站A西北口,1号线/八通线;2号线,西城区,116.357531,39.908271,交通设施服务;地铁站;出入口,地铁口
BX10014908,永安里地铁站B东北口,1号线/八通线,朝阳区,116.451234,39.908910,交通设施服务;地铁站;出入口,地铁口
BX10019391,广渠门外地铁站B东北口,7号线,东城区,116.449266,39.894109,交通设施服务;地铁站;出入口,地铁口
BX10015564,北新桥地铁站B东北口,5号线;首都机场线,东城区,116.417392,39.941415,交通设施服务;地铁站;出入口,地铁口
BX10020685,西单地铁站F2西北口,4号线/大兴线,西城区,116.373143,39.907437,交通设施服务;地铁站;出入口,地铁口
BX10015567,北新桥地铁站C东南口,5号线;首都机场线,东城区,116.417657,39.940263,交通设施服务;地铁站;出入口,地铁口
BX09907127,南锣鼓巷地铁站B东北口,6号线,东城区,116.403903,39.933224,交通设施服务;地铁站;出入口,地铁口
BX09907283,张自忠路地铁站A西北口,5号线,东城区,116.416563,39.933890,交通设施服务;地铁站;出入口,地铁口
BX10015565,北新桥地铁站D西南口,5号线;首都机场线,东城区,116.416580,39.940617,交通设施服务;地铁站;出入口,地铁口
BX09907285,张自忠路地铁站C东南口,5号线,东城区,116.417765,39.933243,交通设施服务;地铁站;出入口,地铁口
BX09913082,天桥地铁站出入口,8号线,西城区,116.398195,39.881681,交通设施服务;地铁站;出入口,地铁口
BX10015553,陶然亭地铁站D西南口,4号线/大兴线,西城区,116.373641,39.878325,交通设施服务;地铁站;出入口,地铁口
BX09907354,太平桥地铁站D口,19号线,西城区,116.363063,39.908797,交通设施服务;地铁站;出入口,地铁口
BX10020218,景泰地铁站B东北口,14号线,东城区,116.411816,39.865476,交通设施服务;地铁站;出入口,地铁口
BX09916925,永安里地铁站F口,17号线,朝阳区,116.450543,39.911413,交通设施服务;地铁站;出入口,地铁口
BX10035758,北新桥地铁站A口,5号线;首都机场线,东城区,116.416483,39.941331,交通设施服务;地铁站;出入口,地铁口
BX09906948,双井地铁站A西北口,10号线,朝阳区,116.460429,39.893774,交通设施服务;地铁站;出入口,地铁口
BX09907377,国贸地铁站C东南口,1号线/八通线,朝阳区,116.460705,39.907537,交通设施服务;地铁站;出入口,地铁口
BX09916617,东大桥地铁站G口,17号线,朝阳区,116.450081,39.922086,交通设施服务;地铁站;出入口,地铁口
BX10015552,陶然亭地铁站A西北口,4号线/大兴线,西城区,116.373698,39.878768,交通设施服务;地铁站;出入口,地铁口
BX10015473,平安里地铁站B东北口,4号线/大兴线,西城区,116.373168,39.934511,交通设施服务;地铁站;出入口,地铁口
BX10026276,永定门外地铁站F西南口,8号线,东城区,116.399110,39.865723,交通设施服务;地铁站;出入口,地铁口
BX09907264,牛街地铁站B口,19号线,西城区,116.364404,39.891080,交通设施服务;地铁站;出入口,地铁口
BX10020221,永定门外地铁站A西北口,14号线,东城区,116.398460,39.867881,交通设施服务;地铁站;出入口,地铁口
BX09907286,张自忠路地铁站D西南口,5号线,东城区,116.416873,39.933157,交通设施服务;地铁站;出入口,地铁口
BX10014810,西单地铁站E西南口,1号线/八通线,西城区,116.375249,39.906797,交通设施服务;地铁站;出入口,地铁口
BX09907376,国贸地铁站A西北口,1号线/八通线,朝阳区,116.458940,39.908890,交通设施服务;地铁站;出入口,地铁口
BX10019277,菜市口地铁站A西北口,4号线/大兴线,西城区,116.373929,39.890165,交通设施服务;地铁站;出入口,地铁口
BX10019280,菜市口地铁站E西北口,7号线,西城区,116.373498,39.889727,交通设施服务;地铁站;出入口,地铁口
BX09907381,国贸地铁站E2西北口,10号线,朝阳区,116.460879,39.909947,交通设施服务;地铁站;出入口,地铁口
BX09907340,东直门地铁站C东南口,2号线,东城区,116.435041,39.940862,交通设施服务;地铁站;出入口,地铁口
BX09907385,国贸地铁站F东北口,10号线,朝阳区,116.463072,39.909752,交通设施服务;地铁站;出入口,地铁口
BX09907384,国贸地铁站D西南口,1号线/八通线,朝阳区,116.458473,39.907903,交通设施服务;地铁站;出入口,地铁口
BX09906876,东大桥地铁站B东北口,6号线,朝阳区,116.452586,39.923612,交通设施服务;地铁站;出入口,地铁口
BX10019224,西四地铁站A西北口,4号线/大兴线,西城区,116.372815,39.924859,交通设施服务;地铁站;出入口,地铁口
BX10015472,平安里地铁站C东南口,4号线/大兴线,西城区,116.373209,39.933228,交通设施服务;地铁站;出入口,地铁口
BX10020687,西单地铁站J1西南口,4号线/大兴线,西城区,116.373679,39.906287,交通设施服务;地铁站;出入口,地铁口
BX10020684,西单地铁站J2西南口,4号线/大兴线,西城区,116.373152,39.906906,交通设施服务;地铁站;出入口,地铁口
BX10020222,永定门外地铁站C东南口,14号线,东城区,116.400168,39.867025,交通设施服务;地铁站;出入口,地铁口
BX09907341,东直门地铁站B1东北口,2号线,东城区,116.435105,39.941362,交通设施服务;地铁站;出入口,地铁口
BX09907300,蒲黄榆地铁站C东南口,5号线,丰台区,116.422110,39.864916,交通设施服务;地铁站;出入口,地铁口
BX09907380,国贸地铁站G东南口,10号线,朝阳区,116.463879,39.908803,交通设施服务;地铁站;出入口,地铁口
BX09907005,东四十条地铁站B东北口,2号线;3号线,东城区,116.435245,39.933979,交通设施服务;地铁站;出入口,地铁口
BX09907271,广安门内地铁站A西北口,7号线,西城区,116.357021,39.889803,交通设施服务;地铁站;出入口,地铁口
BX10015689,北海北地铁站A西北口,6号线,西城区,116.385117,39.933399,交通设施服务;地铁站;出入口,地铁口
BX10035757,北新桥地铁站E口,5号线;首都机场线,东城区,116.416413,39.940617,交通设施服务;地铁站;出入口,地铁口
BX09907036,长椿街地铁站D1西南口,2号线,西城区,116.362405,39.899254,交通设施服务;地铁站;出入口,地铁口
BX10014907,永安里地铁站A1北口,1号线/八通线,朝阳区,116.449723,39.908620,交通设施服务;地铁站;出入口,地铁口
BX10019392,广渠门外地铁站A西北口,7号线,东城区,116.448075,39.894113,交通设施服务;地铁站;出入口,地铁口
BX09907008,东四十条地铁站D西南口,2号线;3号线,东城区,116.433128,39.933327,交通设施服务;地铁站;出入口,地铁口
BX09907032,长椿街地铁站B1东北口,2号线,西城区,116.363869,39.899630,交通设施服务;地铁站;出入口,地铁口
BX09906878,东大桥地铁站D1西南口,6号线,朝阳区,116.452358,39.923013,交通设施服务;地铁站;出入口,地铁口
BX10015470,平安里地铁站H西南口,6号线,西城区,116.370222,39.932304,交通设施服务;地铁站;出入口,地铁口
BX09907120,阜成门地铁站B东北口,2号线,西城区,116.357582,39.924261,交通设施服务;地铁站;出入口,地铁口
BX09907031,长椿街地铁站A1西北口,2号线,西城区,116.362385,39.899579,交通设施服务;地铁站;出入口,地铁口
BX09907338,东直门地铁站E口,首都机场线,东城区,116.435372,39.941358,交通设施服务;地铁站;出入口,地铁口
BX09907299,蒲黄榆地铁站D西南口,5号线,丰台区,116.421313,39.864923,交通设施服务;地铁站;出入口,地铁口
BX09907295,蒲黄榆地铁站E西北口,5号线,丰台区,116.421981,39.866375,交通设施服务;地铁站;出入口,地铁口
BX09916618,东大桥地铁站E口,17号线,朝阳区,116.450171,39.923462,交通设施服务;地铁站;出入口,地铁口
BX09906949,双井地铁站D西南口,10号线,朝阳区,116.460420,39.893160,交通设施服务;地铁站;出入口,地铁口
BX09907297,蒲黄榆地铁站F东北口,14号线,丰台区,116.424391,39.865796,交通设施服务;地铁站;出入口,地铁口
BX10026487,永安里地铁站出入口,1号线/八通线,朝阳区,116.449249,39.907897,交通设施服务;地铁站;出入口,地铁口
BX09907342,东直门地铁站D西南口,2号线,东城区,116.433240,39.940231,交通设施服务;地铁站;出入口,地铁口
BX10015233,鼓楼大街地铁站G东南口,8号线,东城区,116.394111,39.946917,交通设施服务;地铁站;出入口,地铁口
BX10020920,永安里地铁站A2南口,1号线/八通线,朝阳区,116.449864,39.908320,交通设施服务;地铁站;出入口,地铁口
BX09906950,双井地铁站G东南口,7号线,朝阳区,116.462684,39.893096,交通设施服务;地铁站;出入口,地铁口
BX09907002,雍和宫地铁站F东南口,5号线,东城区,116.416753,39.947482,交通设施服务;地铁站;出入口,地铁口
BX09907337,东直门地铁站A西北口,2号线,东城区,116.433159,39.941962,交通设施服务;地铁站;出入口,地铁口
BX09917828,东四地铁站出入口,5号线,东城区,116.416500,39.924885,交通设施服务;地铁站;出入口,地铁口
BX10015382,金台夕照地铁站A西北口,10号线,朝阳区,116.460658,39.916784,交通设施服务;地铁站;出入口,地铁口
BX09907276,北京南站地铁站A北出口,14号线;4号线/大兴线,丰台区,116.378671,39.865266,交通设施服务;地铁站;出入口,地铁口
BX09907270,广安门内地铁站B东北口,7号线,西城区,116.359353,39.889736,交通设施服务;地铁站;出入口,地铁口
BX09907007,东四十条地铁站C东南口,2号线;3号线,东城区,116.435391,39.933329,交通设施服务;地铁站;出入口,地铁口
BX09907298,蒲黄榆地铁站B东北口,5号线,丰台区,116.422699,39.865929,交通设施服务;地铁站;出入口,地铁口
BX09900456,呼家楼地铁站C东南口,10号线,朝阳区,116.462027,39.922989,交通设施服务;地铁站;出入口,地铁口
BX10020219,景泰地铁站D西南口,14号线,东城区,116.409888,39.865001,交通设施服务;地铁站;出入口,地铁口
BX10020581,劲松地铁站A西北口,10号线,朝阳区,116.460276,39.884710,交通设施服务;地铁站;出入口,地铁口
BX10020840,方庄地铁站A西北口,14号线,丰台区,116.439327,39.866509,交通设施服务;地铁站;出入口,地铁口
BX09907296,蒲黄榆地铁站G东南口,14号线,丰台区,116.424423,39.865451,交通设施服务;地铁站;出入口,地铁口
BX10036803,平安里地铁站L口,19号线,西城区,116.368513,39.932761,交通设施服务;地铁站;出入口,地铁口
BX10015177,呼家楼地铁站B东北口,10号线,朝阳区,116.462007,39.924484,交通设施服务;地铁站;出入口,地铁口
BX09907383,国贸地铁站B东北口,1号线/八通线,朝阳区,116.460723,39.908869,交通设施服务;地铁站;出入口,地铁口
BX09907382,国贸地铁站E1西北口,10号线,朝阳区,116.460789,39.909201,交通设施服务;地铁站;出入口,地铁口
BX10019786,刘家窑地铁站C东南口,5号线,丰台区,116.422937,39.856980,交通设施服务;地铁站;出入口,地铁口
BX09906988,南礼士路地铁站A西北口,1号线/八通线,西城区,116.352344,39.907433,交通设施服务;地铁站;出入口,地铁口
BX09916924,永安里地铁站E口,17号线,朝阳区,116.450052,39.910671,交通设施服务;地铁站;出入口,地铁口
BX10015267,劲松地铁站C东南口,10号线,朝阳区,116.461744,39.883987,交通设施服务;地铁站;出入口,地铁口
BX09907363,安定门地铁站A西北口,2号线,东城区,116.407598,39.949815,交通设施服务;地铁站;出入口,地铁口
BX09907117,阜成门地铁站C东南口,2号线,西城区,116.357259,39.922885,交通设施服务;地铁站;出入口,地铁口
BX09907326,复兴门地铁站B东北口,1号线/八通线;2号线,西城区,116.358302,39.907896,交通设施服务;地铁站;出入口,地铁口
BX09907428,工人体育场地铁站D口,17号线,朝阳区,116.451422,39.933970,交通设施服务;地铁站;出入口,地铁口
BX09907294,蒲黄榆地铁站A西北口,5号线,丰台区,116.421236,39.866192,交通设施服务;地铁站;出入口,地铁口
BX10015469,平安里地铁站F东北口,6号线,西城区,116.371968,39.933063,交通设施服务;地铁站;出入口,地铁口
BX09906951,双井地铁站E口,10号线;7号线,朝阳区,116.462108,39.894262,交通设施服务;地铁站;出入口,地铁口
